Rxn	Genes
R02408_2	[['YAL012W'], ['YFR055W'], ['YGL184C'], ['YAL012W'], ['YFR055W'], ['YGL184C']]
R02408_3	[['YAL012W'], ['YFR055W'], ['YGL184C'], ['YAL012W'], ['YFR055W'], ['YGL184C']]
R11225_1	[['YDR538W'], ['YDR538W']]
R04591_1	[['YAR015W'], ['YAR015W']]
R04591_2	[['YAR015W'], ['YAR015W']]
R03283_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R03283_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R03283_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R03283_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R03283_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R04944_1	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R04944_2	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R04953_1	[['YKL182W'], ['YKL182W']]
R04953_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04953_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R03776_1	[['YBR026C'], ['YBR026C'], ['YBR026C']]
R12702_1	[['YDR302W']]
R12702_2	[['YDR302W']]
R12702_3	[['YDR302W']]
R04862_1	[['YIL094C'], ['YIL094C'], ['YIL094C']]
R01791_1	[['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C'], ['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C']]
R01791_2	[['YIL172C'], ['YIL099W'], ['YJL221C'], ['YJL216C'], ['YOL157C'], ['YIL099W'], ['YIL172C'], ['YJL216C'], ['YJL221C'], ['YOL157C']]
R01791_3	[['YGR287C'], ['YJL216C'], ['YOL157C'], ['YGR287C'], ['YJL216C'], ['YOL157C']]
R03231_1	[['YNR058W'], ['YNR058W']]
R03231_2	[['YNR058W'], ['YNR058W']]
R04072_1	[['YAL023C'], ['YDL095W'], ['YDL093W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W'], ['YAL023C'], ['YDL093W'], ['YDL095W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W']]
R04072_2	[['YAL023C'], ['YDL095W'], ['YDL093W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W'], ['YAL023C'], ['YDL093W'], ['YDL095W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W']]
R04072_3	[['YAL023C'], ['YDL095W'], ['YDL093W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W'], ['YAL023C'], ['YDL093W'], ['YDL095W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W']]
R01547_1	[['YDL166C'], ['YDL166C']]
R01547_2	[['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W']]
R01547_3	[['YDL166C'], ['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W'], ['YDL166C']]
R01547_4	[['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W']]
R00268_1	[['YNL009W'], ['YNL009W']]
R00268_2	[['YDL066W'], ['YLR174W'], ['YNL009W'], ['YLR174W'], ['YDL066W'], ['YNL009W']]
R00268_3	[['YDL066W'], ['YLR174W'], ['YNL009W'], ['YLR174W'], ['YDL066W'], ['YNL009W']]
R00308_1	[['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W'], ['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W']]
R00308_2	[['YDR261C'], ['YDR261C']]
R00308_3	[['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W'], ['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W']]
R05591	[['YIL164C'], ['YIL164C']]
R03425_1	[['YMR189W'], ['YMR189W']]
R03425_2	[['YMR189W'], ['YMR189W']]
R00939_1	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R00939_2	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R04386_1	[['YNR016C'], ['YNR016C']]
R04386_2	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R04386_3	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R01682_1	[['YMR250W'], ['YMR250W']]
R02056_1	[['YJR073C'], ['YJR073C']]
R02056_2	[['YGR157W'], ['YJR073C'], ['YGR157W'], ['YJR073C']]
R02056_3	[['YGR157W'], ['YJR073C'], ['YGR157W'], ['YJR073C']]
R02056_4	[['YGR157W'], ['YJR073C'], ['YGR157W'], ['YJR073C']]
R02056_5	[['YGR157W'], ['YJR073C'], ['YGR157W'], ['YJR073C']]
R02056_6	[['YJR073C'], ['YJR073C']]
R00746	[['YCR105W'], ['YMR318C'], ['YCR105W'], ['YCR105W'], ['YMR318C'], ['YMR318C']]
R00756_1	[['YGR240C'], ['YMR205C'], ['YMR205C'], ['YGR240C'], ['YGR240C', 'YMR205C']]
R00756_2	[['YGR240C'], ['YMR205C'], ['YMR205C'], ['YGR240C'], ['YGR240C', 'YMR205C']]
R00756_3	[['YGR240C'], ['YMR205C'], ['YMR205C'], ['YGR240C'], ['YGR240C', 'YMR205C']]
R00619_1	[['YOR143C'], ['YOR143C']]
R03816_1	[['YCR004C'], ['YCR004C'], ['YCR004C']]
R03816_2	[['YCR004C'], ['YDR032C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R03816_3	[['YBR052C'], ['YCR004C'], ['YDR032C'], ['YBR052C'], ['YBR052C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R03816_4	[['YCR004C'], ['YDR032C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R00582_1	[['YGR208W'], ['YGR208W']]
R00582_2	[['YGR208W'], ['YGR208W']]
R01310_1	[['YKR031C'], ['YKR031C']]
R01310_2	[['YKR031C'], ['YKR031C']]
R01138_1	[['YAL038W'], ['YAL038W']]
R01138_2	[['YAL038W'], ['YOR347C'], ['YAL038W'], ['YOR347C']]
R01138_3	[['YOR347C'], ['YOR347C']]
R00100_1	[['YIL043C'], ['YKL150W'], ['YIL043C'], ['YIL043C'], ['YKL150W'], ['YKL150W']]
R00100_2	[['YIL043C'], ['YML125C'], ['YML087C'], ['YIL043C'], ['YIL043C'], ['YML087C'], ['YML087C'], ['YML125C'], ['YML125C']]
R00100_3	[['YIL043C'], ['YML125C'], ['YIL043C'], ['YIL043C'], ['YML125C'], ['YML125C']]
R00100_4	[['YIL043C'], ['YIL043C'], ['YIL043C']]
R00100_5	[['YML125C'], ['YML125C'], ['YML125C']]
R00100_6	[['YIL043C'], ['YKL150W'], ['YIL043C'], ['YIL043C'], ['YKL150W'], ['YKL150W']]
R07069_1	[['YIR038C'], ['YIR038C']]
R07069_2	[['YIR038C'], ['YIR038C']]
R07069_3	[['YIR038C'], ['YIR038C']]
R07069_4	[['YNL229C'], ['YNL229C']]
R07069_5	[['YIR038C'], ['YIR038C']]
R07069_6	[['YIR038C'], ['YIR038C']]
R07069_7	[['YIR038C'], ['YIR038C']]
R01899_1	[['YNL009W'], ['YNL009W'], ['YNL009W']]
R01899_2	[['YDL066W'], ['YLR174W'], ['YNL009W'], ['YLR174W'], ['YLR174W'], ['YDL066W'], ['YDL066W'], ['YNL009W'], ['YNL009W']]
R01899_3	[['YDL066W'], ['YLR174W'], ['YNL009W'], ['YLR174W'], ['YLR174W'], ['YDL066W'], ['YDL066W'], ['YNL009W'], ['YNL009W']]
R04911	[['YDR428C'], ['YDR428C']]
R06199_1	[['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C'], ['YBR299W'], ['YGR292W'], ['YJL216C'], ['YOL157C']]
R06199_2	[['YIL172C'], ['YIL099W'], ['YJL221C'], ['YJL216C'], ['YOL157C'], ['YIL099W'], ['YIL172C'], ['YJL216C'], ['YJL221C'], ['YOL157C']]
R06199_3	[['YGR287C'], ['YJL216C'], ['YOL157C'], ['YGR287C'], ['YJL216C'], ['YOL157C']]
R01056_1	[['YOR095C'], ['YOR095C']]
R01056_2	[['YOR095C'], ['YOR095C']]
R00694_1	[['YLR027C'], ['YLR027C']]
R00694_2	[['YHR137W'], ['YHR137W']]
R00694_3	[['YGL202W'], ['YHR137W'], ['YIL116W'], ['YLR027C'], ['YGL202W'], ['YIL116W'], ['YHR137W'], ['YLR027C']]
R00694_4	[['YKL106W'], ['YKL106W']]
R07084_1	[['YIR038C'], ['YIR038C']]
R07084_2	[['YIR038C'], ['YIR038C']]
R07084_3	[['YIR038C'], ['YIR038C']]
R07084_4	[['YNL229C'], ['YNL229C']]
R07084_5	[['YIR038C'], ['YIR038C']]
R07084_6	[['YIR038C'], ['YIR038C']]
R07084_7	[['YIR038C'], ['YIR038C']]
R08639_1	[['YMR278W'], ['YMR278W']]
R08639_2	[['YKL127W'], ['YMR105C'], ['YMR278W'], ['YKL127W'], ['YMR105C'], ['YMR278W']]
R03118_1	[['YGR032W'], ['YLR342W'], ['YMR306W'], ['YGR032W'], ['YLR342W'], ['YMR306W']]
R03118_2	[['YGR032W'], ['YLR342W'], ['YGR032W'], ['YLR342W']]
R03118_3	[['YGR032W'], ['YLR342W'], ['YGR032W'], ['YLR342W']]
R03118_4	[['YMR306W'], ['YMR306W']]
R03118_5	[['YLR342W'], ['YMR306W'], ['YLR342W'], ['YMR306W']]
R10991_1	[['YJR148W'], ['YJR148W']]
R10991_2	[['YJR148W'], ['YJR148W']]
R10991_3	[['YHR208W'], ['YJR148W'], ['YHR208W'], ['YJR148W']]
R03903_1	[['YEL066W'], ['YEL066W']]
R03903_2	[['YEL066W'], ['YPR193C'], ['YEL066W'], ['YPR193C']]
R10119_1	[['YER061C'], ['YER061C']]
R04880_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R04880_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R04880_3	[['YBR145W'], ['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R04880_4	[['YDL168W'], ['YGL256W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R04360_1	[['YIL124W'], ['YIL124W'], ['YIL124W']]
R04360_2	[['YIL124W'], ['YIL124W'], ['YIL124W']]
R04360_3	[['YIL124W'], ['YIL124W'], ['YIL124W']]
R04360_4	[['YIL124W'], ['YIL124W'], ['YIL124W']]
R04360_5	[['YIL124W'], ['YIL124W'], ['YIL124W']]
R00955_1	[['YBR018C'], ['YBR018C']]
R01714_1	[['YGL148W'], ['YGL148W']]
R02282_1	[['YMR062C'], ['YMR062C']]
R01324_1	[['YLR304C'], ['YLR304C']]
R01324_2	[['YLR304C'], ['YLR304C']]
R01324_3	[['YLR304C'], ['YLR304C']]
R01863_1	[['YLR209C'], ['YLR209C']]
R07491_1	[['YLR056W'], ['YLR056W']]
R07491_2	[['YLR056W'], ['YLR056W']]
R07491_3	[['YLR056W'], ['YLR056W']]
R07491_4	[['YLR056W'], ['YLR056W']]
R03346	[['YOR155C'], ['YOR155C'], ['YGL224C']]
R00292_1	[['YLR258W'], ['YLR258W']]
R00292_2	[['YFR015C'], ['YJL137C'], ['YKR058W'], ['YLR258W'], ['YFR015C'], ['YLR258W'], ['YJL137C'], ['YKR058W']]
R00292_3	[['YFR015C'], ['YFR015C']]
R04954_1	[['YKL182W'], ['YKL182W']]
R04954_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04954_3	[['YKL182W'], ['YKL182W'], ['YHR067W'], ['YPL231W']]
R08310_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R08310_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R08310_3	[['YBR145W'], ['YDL168W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R08310_4	[['YDL168W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R00155_1	[['YER005W'], ['YER005W']]
R00155_2	[['YER005W'], ['YER005W']]
R00155_3	[['YER005W'], ['YER005W']]
R02038_1	[['YGR007W'], ['YGR007W']]
R02038_2	[['YGR007W'], ['YGR007W']]
R08107_1	[['YDR302W'], ['YDR302W'], ['YLL031C']]
R08107_2	[['YDR302W'], ['YDR302W'], ['YLL031C']]
R08107_3	[['YDR302W'], ['YDR302W'], ['YLL031C']]
R01700_1	[['YIL125W'], ['YIL125W']]
R01700_2	[['YIL125W'], ['YIL125W']]
R02095_1	[['YER005W'], ['YER005W']]
R02095_2	[['YER005W'], ['YER005W']]
R02095_3	[['YER005W'], ['YER005W']]
R00994_1	[['YCL018W'], ['YCL018W'], ['YCL018W']]
R00670_1	[['YKL184W'], ['YKL184W']]
R00658_1	[['YGR254W'], ['YHR174W'], ['YHR174W'], ['YGR254W']]
R00658_2	[['YGR254W'], ['YHR174W'], ['YMR323W'], ['YOR393W'], ['YPL281C'], ['YHR174W'], ['YGR254W'], ['YMR323W'], ['YOR393W'], ['YPL281C']]
R00658_3	[['YGR254W'], ['YHR174W'], ['YHR174W'], ['YGR254W']]
R06223_1	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R06223_2	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R06223_3	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R06223_4	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R06223_5	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R05064_1	[['YDR036C'], ['YDR036C']]
R05064_2	[['YDR036C'], ['YDR036C']]
R01969_1	[['YLR209C'], ['YLR209C']]
R00722_1	[['YKL067W'], ['YKL067W']]
R00722_2	[['YKL067W'], ['YKL067W']]
R00722_3	[['YKL067W'], ['YKL067W']]
R04734_1	[['YHL018W'], ['YHL018W']]
R00161_1	[['YDL045C'], ['YDL045C']]
R01939_1	[['YGL202W'], ['YGL202W']]
R01074_1	[['YDL141W'], ['YDL141W']]
R01074_2	[['YDL141W'], ['YDL141W']]
R00159_1	[['YER005W'], ['YER005W']]
R00159_2	[['YER005W'], ['YER005W']]
R00159_3	[['YER005W'], ['YER005W']]
R04957_1	[['YKL182W']]
R04957_2	[['YPL231W'], ['YPL231W'], ['YKL182W']]
R04957_3	[['YER061C'], ['YPL231W'], ['YPL231W'], ['YER061C'], ['YKL182W']]
R07025_1	[['YIR038C'], ['YIR038C']]
R07025_2	[['YIR038C'], ['YIR038C']]
R07025_3	[['YIR038C'], ['YIR038C']]
R07025_4	[['YNL229C'], ['YNL229C']]
R07025_5	[['YIR038C'], ['YIR038C']]
R07025_6	[['YIR038C'], ['YIR038C']]
R07025_7	[['YIR038C'], ['YIR038C']]
R08181_1	[['YJR019C'], ['YJR019C']]
R08181_2	[['YJR019C'], ['YJR019C']]
R08181_3	[['YJR019C'], ['YJR019C']]
R02736_1	[['YNL241C'], ['YNL241C'], ['YNL241C']]
R02030_1	[['YDL142C'], ['YDL142C']]
R02030_2	[['YDL142C'], ['YDL142C']]
R02030_3	[['YDL142C'], ['YDL142C']]
R00103_1	[['YGL067W'], ['YGL067W'], ['YGL067W']]
R00103_2	[['YGL067W'], ['YGL067W'], ['YGL067W']]
R03435_1	[['YPL268W'], ['YPL268W']]
R01801_1	[['YCL004W'], ['YCL004W']]
R07385_1	[['YKR031C'], ['YKR031C']]
R07385_2	[['YKR031C'], ['YKR031C']]
R00372_1	[['YFL030W'], ['YFL030W']]
R00372_2	[['YFL030W'], ['YFL030W']]
R00372_3	[['YFL030W'], ['YFL030W']]
R04208_1	[['YGL234W'], ['YGL234W']]
R03856_1	[['YBR026C'], ['YBR026C'], ['YBR026C']]
R05233_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R05233_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R05233_3	[['YBR145W'], ['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R05233_4	[['YDL168W'], ['YGL256W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R00181_1	[['YML035C'], ['YML035C']]
R01411_1	[['YPR062W'], ['YPR062W']]
R01411_2	[['YPR062W'], ['YPR062W']]
R02722_1	[['YGL026C'], ['YGL026C']]
R02722_2	[['YGL026C'], ['YGL026C']]
R01752_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R01752_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R01752_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R01752_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R01752_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R08599_1	[['YGL038C'], ['YGL038C'], ['YPL050C']]
R08599_2	[['YPL050C']]
R08599_3	[['YGL038C'], ['YGL038C'], ['YPL050C']]
R08599_4	[['YGL038C'], ['YGL038C'], ['YPL050C']]
R00848_1	[['YIL155C'], ['YIL155C']]
R00848_2	[['YIL155C'], ['YIL155C']]
R00848_3	[['YIL155C'], ['YIL155C']]
R10949_1	[['YJL130C'], ['YJL130C']]
R10949_2	[['YJL130C'], ['YJR109C'], ['YOR303W'], ['YOR303W'], ['YJR109C'], ['YJR109C', 'YOR303W'], ['YJL130C']]
R10949_3	[['YJL130C'], ['YJL130C']]
R04543_1	[['YKL182W'], ['YKL182W']]
R04543_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04543_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R01665_1	[['YKL024C'], ['YKL024C']]
R01665_2	[['YKL024C'], ['YKL024C']]
R01961_1	[['YGL253W'], ['YGL253W']]
R01961_2	[['YCL040W'], ['YCL040W']]
R01961_3	[['YGL253W'], ['YGL253W']]
R01961_4	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R01961_5	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R04426_1	[['YCL018W'], ['YCL018W'], ['YCL018W']]
R05069_1	[['YLR355C'], ['YLR355C']]
R05069_2	[['YLR355C'], ['YLR355C']]
R02540	[['YDR242W'], ['YDR242W']]
R11892_1	[['YKL024C'], ['YKL024C']]
R11892_2	[['YKL024C'], ['YKL024C']]
R02371_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R02371_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R04903_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04903_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04903_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R04903_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04903_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R00278_1	[['YGR017W'], ['YGR017W']]
R00278_2	[['YBR035C'], ['YBR035C']]
R00278_3	[['YGR017W'], ['YGR017W']]
R00760_1	[['YGL253W'], ['YGL253W']]
R00760_2	[['YCL040W'], ['YCL040W']]
R00760_3	[['YGL253W'], ['YGL253W']]
R00760_4	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R00760_5	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R10116_1	[['YKL055C'], ['YKL055C'], ['YKL055C']]
R02569_1	[['YNL071W'], ['YNL071W']]
R02569_2	[['YNL071W'], ['YNL071W']]
R04672_1	[['YCL009C'], ['YMR108W'], ['YMR108W'], ['YCL009C']]
R04672_2	[['YCL009C'], ['YMR108W'], ['YMR108W'], ['YCL009C']]
R00908_1	[['YGR019W'], ['YGR019W']]
R00908_2	[['YGR019W'], ['YGR019W']]
R04546_1	[['YIL160C'], ['YIL160C']]
R04546_2	[['YIL160C'], ['YIL160C']]
R04546_3	[['YIL160C'], ['YIL160C']]
R05048_1	[['YGR267C'], ['YGR267C']]
R05048_2	[['YGR267C'], ['YGR267C']]
R04513_1	[['YNL128W'], ['YNL128W']]
R04513_2	[['YNL128W'], ['YNL128W']]
R04513_3	[['YNL128W'], ['YNL128W']]
R09034_1	[['YOR175C'], ['YOR175C']]
R09034_2	[['YOR175C'], ['YOR175C']]
R09034_3	[['YOR175C'], ['YOR175C']]
R02549_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02549_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02549_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R02549_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02549_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R07934_1	[['YGL205W'], ['YGL205W']]
R07934_2	[['YGL205W'], ['YGL205W']]
R04241_1	[['YOR241W'], ['YOR241W']]
R04241_2	[['YOR241W'], ['YOR241W']]
R04241_3	[['YOR241W'], ['YOR241W'], ['YKL132C']]
R04241_4	[['YOR241W'], ['YOR241W'], ['YKL132C']]
R07412_1	[['YER141W'], ['YER141W']]
R07412_2	[['YER141W'], ['YER141W']]
R07412_3	[['YER141W'], ['YER141W']]
R03857_1	[['YGL205W'], ['YGL205W']]
R03857_2	[['YGL205W'], ['YGL205W']]
R03867_1	[['YLR299W'], ['YLR299W']]
R03867_2	[['YLR299W'], ['YLR299W']]
R03867_3	[['YLR299W'], ['YLR299W']]
R00200_1	[['YAL038W'], ['YAL038W']]
R00200_2	[['YAL038W'], ['YOR347C'], ['YAL038W'], ['YOR347C']]
R00200_3	[['YOR347C'], ['YOR347C']]
R07100_1	[['YIR038C'], ['YIR038C']]
R07100_2	[['YIR038C'], ['YIR038C']]
R07100_3	[['YIR038C'], ['YIR038C']]
R07100_4	[['YNL229C'], ['YNL229C']]
R07100_5	[['YIR038C'], ['YIR038C']]
R07100_6	[['YIR038C'], ['YIR038C']]
R07100_7	[['YIR038C'], ['YIR038C']]
R08626_1	[['YJR148W'], ['YJR148W']]
R08626_2	[['YJR148W'], ['YJR148W']]
R08626_3	[['YHR208W'], ['YJR148W'], ['YHR208W'], ['YJR148W']]
R04967_1	[['YKL182W'], ['YKL182W'], ['YKL182W']]
R04967_2	[['YKL182W'], ['YKL182W'], ['YKL182W'], ['YPL231W'], ['YPL231W']]
R04967_3	[['YBR026C'], ['YKL182W'], ['YBR026C'], ['YBR026C'], ['YKL182W'], ['YKL182W'], ['YPL231W'], ['YPL231W']]
R00548_1	[['YAR071W'], ['YBR092C'], ['YBR093C'], ['YDL024C'], ['YHR215W'], ['YBR092C'], ['YDL024C'], ['YAR071W'], ['YBR093C'], ['YHR215W']]
R00548_2	[['YPR073C'], ['YPR073C']]
R00548_3	[['YBR092C'], ['YBR092C']]
R00548_4	[['YAR071W'], ['YBR092C'], ['YBR093C'], ['YHR215W'], ['YPR073C'], ['YBR092C'], ['YPR073C'], ['YAR071W'], ['YBR093C'], ['YHR215W']]
R11894_1	[['YKL067W'], ['YKL067W']]
R11894_2	[['YKL067W'], ['YKL067W']]
R11894_3	[['YKL067W'], ['YKL067W']]
R01624_1	[['YKL182W'], ['YKL182W']]
R01624_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R01624_3	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04439_1	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R04439_2	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R01067_1	[['YBR117C'], ['YPR074C'], ['YBR117C'], ['YPR074C']]
R01067_2	[['YBR117C'], ['YPR074C'], ['YBR117C'], ['YPR074C']]
R07618_1	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R07618_2	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R04355_1	[['YKL182W']]
R04355_2	[['YPL231W'], ['YPL231W'], ['YKL182W']]
R04355_3	[['YER061C'], ['YPL231W'], ['YER061C'], ['YPL231W'], ['YKL182W']]
R06927_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R06927_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R06927_3	[['YBR145W'], ['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R06927_4	[['YDL168W'], ['YGL256W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R04945_1	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R04945_2	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R03347_1	[['YNL129W'], ['YNL129W']]
R00010_1	[['YPR026W'], ['YPR026W']]
