MetaCycId	NcbiId	Uniprot	Accessions	Names	Product	Product_types
|EG10545|			['b0181', 'ECK0180']	['b0181', 'ECK0180', 'lpxA']	['|UDPNACETYLGLUCOSAMACYLTRANS-MONOMER|']	[]
|G-43689|			[]	['canP1', 'fscA']	['|MONOMER-18943|']	[]
|G66-32545|			[]	['JMJD7']	['|G66-32545-MONOMER|']	[]
|G-62990|			[]	['stvA']	['|MONOMER-20733|']	[]
|G-9964|	3031453		[]	['gltA']	['|MONOMER-13084|']	[]
|G-267|			[]	['tsaM']	['|TSAMCOTE-MONOMER|']	['|ENZYME|']
|AT5G48000|			['At5g48000']	['CYP708A2', 'At5g48000', 'THAH1', 'THAH']	['|AT5G48000-MONOMER|']	[]
|G-15373|			[]	['FH']	['|MONOMER-17662|']	[]
|G-44701|	3921455		['SAOUHSC_02801']	['gtaB', 'SAOUHSC_02801']	['|MONOMER-20001|']	[]
|G66-30969|	154807		[]	['VKORC1L1']	['|G66-30969-MONOMER|']	[]
|AT5G17920|			[]	['At5g17920', 'AtMS1', 'ATCIMS']	['|AT5G17920-MONOMER|']	['|ENZYME|']
|G-15104|	905414		[]	['Cj1123c', 'pglD']	['|MONOMER-17320|']	[]
|G-9514|			[]	['davB']	['|MONOMER-12324|']	[]
|G-1626|			[]	['comE', 'MJ0256']	['|MONOMER-2266|']	[]
|EG12330|			['b0147', 'ECK0146']	['yadP', 'ECK0146', 'thpR', 'b0147', 'ligT']	['|EG12330-MONOMER|']	[]
|EG11979|			['b2038', 'ECK2032']	['rfbD', 'rmlC', 'ECK2032', 'rfbC', 'b2038']	['|DTDPDEHYDRHAMEPIM-MONOMER|']	[]
|HS09519|	54659		[]	['GNT1', 'UGT1A3', 'UGT1']	['|HS09519-MONOMER|']	[]
|G-12330|	881836		[]	['phzS', 'PA4217']	['|MONOMER-16022|']	[]
|G-34613|			[]	['DmbS']	['|MONOMER-18904|']	[]
|EG12279|			['b3575', 'ECK3564']	['b3575', 'yiaK', 'ECK3564']	['|EG12279-MONOMER|']	[]
|G7187|			['b2293', 'ECK2287']	['hxpA', 'yfbT', 'ECK2287', 'b2293']	['|G7187-MONOMER|']	[]
|G-55086|			[]	['T3O', 'CYP71D1V2']	['|MONOMER-20195|']	[]
|G18C3-376|			['101264777']	['Solyc02g086180', '101264777', 'C5-SD2']	['|MONOMER18C3-397|']	[]
|EG10017|			['b3187', 'ECK3176']	['ECK3176', 'yhbD', 'cel', 'ispB', 'b3187']	['|OPPSYN-MONOMER|']	[]
|G-58309|			[]	['ISY']	['|MONOMER-20521|']	[]
|G-309|			[]	['soxA']	['|SOXADENIT-MONOMER|']	['|ENZYME|']
|YNL130C|	855593		[]	['CPT1']	['|YNL130C-MONOMER|']	[]
|HS00891|	2235		[]	['FCE', 'FECH', 'EPP']	['|HS00891-MONOMER|']	[]
|G-11150|			[]	['HKT2']	['|MONOMER-14579|']	[]
|EG11351|	948144		['b3628', 'ECK3618']	['b3628', 'ECK3618', 'waaB', 'lps', 'syn', 'rfaB']	['|EG11351-MONOMER|']	[]
|G-9824|			[]	['aladh']	['|MONOMER-12815|']	['|ENZYME|']
|G-8827|			[]	['todD']	['|MONOMER-11352|']	[]
|HS07707|	54995		[]	['OXSM']	['|HS07707-MONOMER|']	[]
|G-11308|			[]	['Ctsk']	['|MONOMER-14811|']	[]
|EG11957|			['b4085', 'ECK4078']	['b4085', 'yjcU', 'alsE', 'ECK4078']	['|EG11957-MONOMER|']	[]
|AT3G49680|			[]	['BCAT3']	['|AT3G49680-MONOMER|']	[]
|G-190|	877099		[]	['atpA']	['|MONOMER-538|']	[]
|G-11540|			[]	['adh']	['|MONOMER-15105|']	[]
|G-9614|			[]	['DES5']	['|MONOMER-12526|']	[]
|G-44231|			[]	['NUDX1']	['|MONOMER-19526|']	[]
|SYNPCC7942_1346|	3775539		[]	['ndhE']	['|SYNPCC7942_1346-MONOMER|']	[]
|G-44421|			['Cphamn1_2226']	['bchK', 'Cphamn1_2226']	['|MONOMER-19717|']	[]
|G-11915|	1236297		['RA1261']	['rhsD', 'RA1261', 'rhbC']	['|MONOMER-15542|']	[]
|EG10265|			['b0096', 'ECK0097']	['asmB', 'envA', 'lpxC', 'ECK0097', 'b0096']	['|UDPACYLGLCNACDEACETYL-MONOMER|']	[]
|G-10720|			[]	['aflH', 'adhA']	['|MONOMER-14032|']	['|ENZYME|']
|G-11589|			[]	['staC']	['|MONOMER-15150|']	[]
|G-80594|			[]	['clbL']	['|MONOMER-21076|']	[]
|EG11175|			['b3124', 'ECK3112']	['ECK3112', 'yhaD', 'garK', 'b3124']	['|GKI-MONOMER|']	[]
|G-44016|			[]	['TqaI']	['|MONOMER-19306|']	[]
|G-192|	876987		[]	['atpG']	['|MONOMER-540|']	[]
|G-17691|			[]	['dauE']	['|MONOMER-18180|']	[]
|EG11474|			['b3834', 'ECK3828']	['ECK3828', 'b3834', 'yigP', 'ubiJ']	['|EG11474-MONOMER|']	[]
|G3O-33724|		Q12056	['YOR226C']	['YOR226C', 'ISU2']	['|G3O-33724-MONOMER|']	[]
